Full name,Make,Model,Year,Category,Rating,Price as new (MSRP),Displacement,Engine type,Engine details,Power,Torque,Top speed,1/4 mile (0.4 km),0-100 km/h (0-62 mph),"60-140 km/h (37-87 mph), highest gear",Max RPM,Compression,Bore x stroke,Valves per cylinder,Fuel system,Fuel control,Ignition,Lubrication system,Cooling system,Gearbox,Transmission type,Clutch,Driveline,Fuel consumption,Greenhouse gases,Emission details,Exhaust system,Frame type,Rake (fork angle),Trail,Front suspension,Front wheel travel (mm),Rear suspension,Rear wheel travel (mm),Front tyre,Rear tyre,Front brakes,Front brakes diameter,Rear brakes,Rear brakes diameter,Wheels,Seat,Dry weight,"Weight incl. oil, gas, etc",Power/weight ratio,Front percentage of weight,Rear percentage of weight,Seat height,Alternate seat height,Overall height,Overall length,Overall width,Ground clearance,Wheelbase,Fuel capacity,Reserve fuel capacity,Oil capacity,Color options,Starter,Instruments,Electrical,Light,Carrying capacity,Factory warranty,Comments,Modifications compared to previous model,Engine oil,Oil filter,Brake fluid,Coolant,Battery,Spark plugs,Idle speed,Chain size,Chain links,Sprockets,Tire pressure front,Tire pressure rear,Fork tube size,Profilation
Yamaha YZF-R1,Yamaha,YZF-R1,2006,Sport," 3.9  Check out the detailed rating of racing track capabilities, engine performance, accident risk, etc. Compare with any other bike.",,998.0 ccm (60.90 cubic inches),,"In-line four, four-stroke",172.6 HP (126.0  kW)) @ 12500 RPM,106.6 Nm (10.9 kgf-m or 78.6 ft.lbs) @ 10900 RPM,,,,,,12.4:1,77.0 x 53.6 mm (3.0 x 2.1 inches),,Injection,,TCI (digital),Wet Sump,Liquid,5-speed,Chain   (final drive),"Wet, multiple-disc",O-ring chain,5.88 litres/100 km (17.0 km/l or 40.00 mpg),136.4 CO2 g/km. (CO2 - Carbon dioxide emission) ,,,"Deltabox V, aluminium, twin spar",24.0&deg;,91 mm (3.6 inches),"Telescopic forks, 43mm",,Swingarm (Link suspension),,120/70-ZR17 ,190/50-ZR17 ,Double disc. Four-piston calipers. ,320 mm (12.6 inches),Single disc. Four-piston calipers. ,220 mm (8.7 inches),,,173.0 kg (381.4 pounds),187.0 kg (412.3 pounds),0.9976 HP/kg,,,"835 mm (32.9 inches) If adjustable, lowest setting.",,1105 mm (43.5 inches),2085 mm (82.1 inches),720 mm (28.3 inches),135 mm (5.3 inches),1415 mm (55.7 inches),18.00 litres (4.76 US gallons),,1.00 litres (1.06 US quarts),,Electric,,,,,,,,Yamalube 10W-40,K&N KN-204,DOT 4,3.00 litres (0.79 US gallons),YTZ10S,"NGK, CR9EK",1200  +/- 50  RPM,530,116,17/45 (front/rear),36 PSI (2.5 Bar or 250 kPa),42 PSI (2.9 Bar or 290 kPa),43 mm (1.7 inches),"The 2006 YZF-R1 features a combination of MotoGP-inspired engine and chassis upgrades that keep it way ahead of the competition, including Deltabox frame, tuned for optimum lateral and torsional rigidity, and a longer swingarm, for extra traction. "
Yamaha YZF-R1,Yamaha,YZF-R1,2005,Sport," 3.9  Check out the detailed rating of racing track capabilities, engine performance, accident risk, etc. Compare with any other bike.","US$ 10699.   MSRP depends on country, taxes, accessories, etc.",998.0 ccm (60.90 cubic inches),,"In-line four, four-stroke",180.0 HP (131.4  kW)) @ 12500 RPM,,,,,,,12.4:1,77.0 x 53.6 mm (3.0 x 2.1 inches),5,Injection,Double Overhead Cams/Twin Cam (DOHC),,,Liquid,6-speed,Chain   (final drive),,,,,,,,24.0&deg;,,"43mm inverted telescopic fork w/adjustable preload, compression and rebound damping; 4.7¥ travel",,"Single shock w/piggyback reservoir and adjustable preload, compression and rebound damping; 5.1¥ travel",,120/70-ZR17 ,180/55-ZR17 ,Double disc,320 mm (12.6 inches),Single disc,220 mm (8.7 inches),,,,,,,,"833 mm (32.8 inches) If adjustable, lowest setting.",,,2065 mm (81.3 inches),,,1394 mm (54.9 inches),18.35 litres (4.85 US gallons),,,Team Yamaha Blue/White; Liquid Silver/Cerulean Silver; Shift Red,,,,,,,,,,,,,,,,,,,,,,"You¥re looking at our manifesto in metal - everything we¥ve learned in 50 years of competition. It begins with a third-generation, 998cc, liquid-cooled, short-stroke, 20-valve, in-line four-cylinder engine designed to make 180 horsepower power at a stratospheric 12,500 rpm. The shorter cylinder head is re-angled farther forward to 40 degrees, far enough forward to allow the main frame spars to go over the engine instead of around it. "
Yamaha YZF-R1,Yamaha,YZF-R1,2004,Sport," 4.0  Check out the detailed rating of racing track capabilities, engine performance, accident risk, etc. Compare with any other bike.",,998.0 ccm (60.90 cubic inches),,"In-line four, four-stroke",180.0 HP (131.4  kW)) @ 10500 RPM,110.1 Nm (11.2 kgf-m or 81.2 ft.lbs) @ 10500 RPM,,,,,,12.3:1,77.0 x 53.6 mm (3.0 x 2.1 inches),5,Injection,Double Overhead Cams/Twin Cam (DOHC),,,Liquid,6-speed,Chain   (final drive),,,,,,,,,,"Telescopic fork, diameter 43mm",120 mm (4.7 inches),Swingarm (Link suspension),135 mm (5.3 inches),120/70-ZR17 ,190/50-ZR17 ,Double disc,320 mm (12.6 inches),Single disc,220 mm (8.7 inches),,,172.0 kg (379.2 pounds),,1.0465 HP/kg,,,"835 mm (32.9 inches) If adjustable, lowest setting.",,1105 mm (43.5 inches),2065 mm (81.3 inches),720 mm (28.3 inches),135 mm (5.3 inches),1395 mm (54.9 inches),,,,"Lava red, Mistral grey, Yamaha blue",,,,,,,,,,,,,,,,,,,,,,"The all-new Yamaha YZF-R1 has been designed to deliver outstanding handling together with a class-leading power output, making it the most balanced one-litre supersport machine in the category. Producing 180HP with air induction and weighing just 172KG, the new third-generation YZF-R1 is the first production motorcycle to smash the power to weight ratio of 1:1.  "
Yamaha YZF-R1,Yamaha,YZF-R1,2003,Sport," 4.0  Check out the detailed rating of racing track capabilities, engine performance, accident risk, etc. Compare with any other bike.",,998.0 ccm (60.90 cubic inches),,"In-line four, four-stroke",150.0 HP (109.5  kW)) @ 10500 RPM,105.0 Nm (10.7 kgf-m or 77.4 ft.lbs) @ 8500 RPM,,,,,,,,,,Double Overhead Cams/Twin Cam (DOHC),,,,,,,,,,,,,,,,,,,,,,,,,,,174.0 kg (383.6 pounds),,0.8621 HP/kg,,,"815 mm (32.1 inches) If adjustable, lowest setting.",,,,,,1395 mm (54.9 inches),17.00 litres (4.49 US gallons),,,"Red/White, Blue/White, Silver",,,,,,,,,,,,,,,,,,,,,,
Yamaha YZF-R1,Yamaha,YZF-R1,2001,Sport," 3.9  Check out the detailed rating of racing track capabilities, engine performance, accident risk, etc. Compare with any other bike.",,998.0 ccm (60.90 cubic inches),,"In-line four, four-stroke",150.0 HP (109.5  kW)) @ 10000 RPM,108.0 Nm (11.0 kgf-m or 79.7 ft.lbs) @ 8500 RPM,270.0 km/h (167.8 mph),,,,,11.8:1,74.0 x 58.0 mm (2.9 x 2.3 inches),5,Carburettor,Double Overhead Cams/Twin Cam (DOHC),Digital TCI¬†,Wet sump,Liquid,6-speed,Chain   (final drive),"Wet, multiple discs, cable operated",,5.81 litres/100 km (17.2 km/l or 40.49 mpg),134.8 CO2 g/km. (CO2 - Carbon dioxide emission) ,,,"Aluminium, twin spar",24.0&deg;,91 mm (3.6 inches),41mm inverted telescopic forks,135 mm (5.3 inches),Truss-type Aluminium swinging arm Monocross system,130 mm (5.1 inches),120/70-ZR17 ,190/50-ZR17 ,Double disc. Four-piston calipers. ,298 mm (11.7 inches),Single disc. Two-piston calipers. ,245 mm (9.6 inches),,,175.0 kg (385.8 pounds),192.0 kg (423.3 pounds),0.8571 HP/kg,,,"820 mm (32.3 inches) If adjustable, lowest setting.",,,2035 mm (80.1 inches),,140 mm (5.5 inches),1395 mm (54.9 inches),18.00 litres (4.76 US gallons),,2.90 litres (3.06 US quarts),"Blue/white, red/white, yellow/white",Electric,,,,,,,,SAE 10W-40,EMGO 10-82220,DOT 4,3.00 litres (0.79 US gallons),YT12B-BS,"NGK, CR9E",1100  +/- 50  RPM,530,114,16/43 (front/rear),36 PSI (2.5 Bar or 250 kPa),36 PSI (2.5 Bar or 250 kPa),41 mm (1.6 inches),
Yamaha YZF-R1,Yamaha,YZF-R1,2000,Sport," 3.8  Check out the detailed rating of racing track capabilities, engine performance, accident risk, etc. Compare with any other bike.",,998.0 ccm (60.90 cubic inches),,"In-line four, four-stroke",150.0 HP (109.5  kW)) @ 10000 RPM,108.0 Nm (11.0 kgf-m or 79.7 ft.lbs) @ 8500 RPM,280.0 km/h (174.0 mph),,,,,,,,,,,,Liquid,6-speed,Chain   (final drive),,,,,,,,,,,,,,,,Dual disc,,Single disc,,,,175.0 kg (385.8 pounds),,0.8571 HP/kg,,,"815 mm (32.1 inches) If adjustable, lowest setting.",,,,,,1395 mm (54.9 inches),18.00 litres (4.76 US gallons),,,"Red/white, blue",Electric,,,,,,,,,,,,,,,,,,,,,
Yamaha YZF-R1,Yamaha,YZF-R1,1999,Sport," 3.7  Check out the detailed rating of racing track capabilities, engine performance, accident risk, etc. Compare with any other bike.",,998.0 ccm (60.90 cubic inches),,"In-line four, four-stroke",150.0 HP (109.5  kW)) @ 10000 RPM,108.0 Nm (11.0 kgf-m or 79.7 ft.lbs) @ 8500 RPM,269.0 km/h (167.1 mph),,3.10 seconds,6.90 seconds,,11.8:1,74.0 x 58.0 mm (2.9 x 2.3 inches),5,,,,,Liquid,6-speed,Chain   (final drive),,,6.30 litres/100 km (15.9 km/l or 37.34 mpg),146.2 CO2 g/km. (CO2 - Carbon dioxide emission) ,,,,,,,135 mm (5.3 inches),,130 mm (5.1 inches),120/70-ZR17 ,190/50-ZR17 ,Dual disc,298 mm (11.7 inches),Single disc,245 mm (9.6 inches),,,,205.0 kg (451.9 pounds),,49.8,,"820 mm (32.3 inches) If adjustable, lowest setting.",,,,,,1395 mm (54.9 inches),18.00 litres (4.76 US gallons),,,,Electric,,,,,,,,,,,,,,,,,,,,,
Yamaha YZF-R1 10h Anniversary,Yamaha,YZF-R1 10h Anniversary,2008,Sport," 3.7  Check out the detailed rating of racing track capabilities, engine performance, accident risk, etc. Compare with any other bike.",,998.0 ccm (60.90 cubic inches),,"In-line four, four-stroke",,,,,,,,,77.0 x 53.6 mm (3.0 x 2.1 inches),4,Injection. Fuel Injection with YCC-T and YCC-I,Double Overhead Cams/Twin Cam (DOHC),TCI,,Liquid,6-speed,,,,,,,,,24.0&deg;,102 mm (4.0 inches),43mm inverted fork,119 mm (4.7 inches),Single shock w/piggyback reservoir,102 mm (4.0 inches),120/70-ZR17 ,190/50-ZR17 ,Double disc,310 mm (12.2 inches),Single disc,220 mm (8.7 inches),,,176.9 kg (390.0 pounds),,,,,"836 mm (32.9 inches) If adjustable, lowest setting.",,1110 mm (43.7 inches),2060 mm (81.1 inches),,,1415 mm (55.7 inches),17.97 litres (4.75 US gallons),,,,Electric,,,,,,Limited edition of 500 units to celebrate the 10th anniversary of the R1.,,,,,,,,,,,,,,,
Yamaha YZF-R1 60th Anniversary,Yamaha,YZF-R1 60th Anniversary,2017,Sport," 3.5  Check out the detailed rating of racing track capabilities, engine performance, accident risk, etc. Compare with any other bike.",,998.0 ccm (60.90 cubic inches),Crossplane crankshaft technology. Titanium intake valves.,"In-line four, four-stroke",200.0 HP (146.0  kW)) @ 13500 RPM,112.4 Nm (11.5 kgf-m or 82.9 ft.lbs) @ 11500 RPM,,,,,,13.0:1,79.0 x 50.9 mm (3.1 x 2.0 inches),4,Injection. Fuel Injection with YCC-T and YCC-I,Double Overhead Cams/Twin Cam (DOHC),TCI: Transistor Controlled Ignition,,Liquid,6-speed,Chain   (final drive),Multiplate slipper clutch,O-ring chain,6.92 litres/100 km (14.5 km/l or 33.99 mpg),160.5 CO2 g/km. (CO2 - Carbon dioxide emission) ,,Titanium Exhaust,Aluminium Deltabox,24.0&deg;,102 mm (4.0 inches),"Telescopic forks, ? 43 mm",119 mm (4.7 inches),"Swingarm, (link suspension)",119 mm (4.7 inches),120/70-ZR17 ,190/55-ZR17 ,Double disc. ABS. Hydraulic. Four-piston calipers. ,320 mm (12.6 inches),Single disc. ABS. ,220 mm (8.7 inches),Magnesium wheels,,,199.0 kg (438.7 pounds),,,,"856 mm (33.7 inches) If adjustable, lowest setting.",,1151 mm (45.3 inches),2055 mm (80.9 inches),691 mm (27.2 inches),,1405 mm (55.3 inches),17.03 litres (4.50 US gallons),,3.90 litres (4.12 US quarts),Yellow/black,Electric,,,,,1 Year Limited Factory Warranty,"Traction Control, Slide Control, Wheel Lift Control, Quickshifter, Launch Control, ABS, Unified Braking System, 6-axis IMU with Gyro/G sensors for 3D motion data.",,,,,,,,,,,,,,,"Developed without compromise using YZR-M1 MotoGP technology, the R1 was born for the track. 200PS, 199kg and 1,405mm wheelbase give an insight into its capabilities. But it¥s what you can¥t see that makes this focused superbike so special."
Yamaha YZF-R1 60th Anniversary,Yamaha,YZF-R1 60th Anniversary,2016,Sport," 3.5  Check out the detailed rating of racing track capabilities, engine performance, accident risk, etc. Compare with any other bike.",,998.0 ccm (60.90 cubic inches),Crossplane crankshaft technology. Titanium intake valves.,"In-line four, four-stroke",200.0 HP (146.0  kW)) @ 13500 RPM,112.4 Nm (11.5 kgf-m or 82.9 ft.lbs) @ 11500 RPM,,,,,,13.0:1,79.0 x 50.9 mm (3.1 x 2.0 inches),4,Injection. Fuel Injection with YCC-T and YCC-I,Double Overhead Cams/Twin Cam (DOHC),TCI: Transistor Controlled Ignition,,Liquid,6-speed,Chain   (final drive),Multiplate slipper clutch,O-ring chain,6.92 litres/100 km (14.5 km/l or 33.99 mpg),160.5 CO2 g/km. (CO2 - Carbon dioxide emission) ,,Titanium Exhaust,,24.0&deg;,102 mm (4.0 inches),43mm KYB  inverted fork,119 mm (4.7 inches),"KYB  Single shock w/piggyback reservoir, 4-way adjustable",119 mm (4.7 inches),120/70-ZR17 ,190/55-ZR17 ,Double disc. ABS. Hydraulic. Four-piston calipers. ,320 mm (12.6 inches),Single disc. ABS. ,220 mm (8.7 inches),Magnesium wheels,,,199.0 kg (438.7 pounds),,,,"856 mm (33.7 inches) If adjustable, lowest setting.",,1151 mm (45.3 inches),2055 mm (80.9 inches),691 mm (27.2 inches),,1405 mm (55.3 inches),17.03 litres (4.50 US gallons),,3.90 litres (4.12 US quarts),60th Anniversary Yellow,Electric,,,,,1 Year Limited Factory Warranty,"Traction Control, Slide Control, Wheel Lift Control, Quickshifter, Launch Control, ABS, Unified Braking System, 6-axis IMU with Gyro/G sensors for 3D motion data.",,,,,,,,,,,,,,,Featuring an iconic Yellow/Black colour scheme with retro speedblock graphics - and fitted with an Akrapovic muffler - this limited edition superbike pays homage to Yamaha¥s illustrious racing heritage.
Yamaha YZF-R1 LE,Yamaha,YZF-R1 LE,2011,Sport," 3.8  Check out the detailed rating of racing track capabilities, engine performance, accident risk, etc. Compare with any other bike.","US$ 14500.   MSRP depends on country, taxes, accessories, etc.",998.0 ccm (60.90 cubic inches),Titanium intake valves,"In-line four, four-stroke",179.6 HP (131.1  kW)) @ 12500 RPM,115.0 Nm (11.7 kgf-m or 84.8 ft.lbs) @ 10000 RPM,,,,,,12.7:1,78.0 x 52.2 mm (3.1 x 2.1 inches),4,Injection. Fuel Injection with YCC-T and YCC-I,Double Overhead Cams/Twin Cam (DOHC),TCI: Transistor Controlled Ignition,Wet sump,Liquid,6-speed,Chain   (final drive),"Wet, multiple-disc coil spring",#530 O-ring chain,7.13 litres/100 km (14.0 km/l or 32.99 mpg),165.4 CO2 g/km. (CO2 - Carbon dioxide emission) ,Three-way catalyst technology,,Aluminium Deltabox,24.0&deg;,102 mm (4.0 inches),43mm inverted fork,119 mm (4.7 inches),"Single shock w/piggyback reservoir, 4-way adjustable",119 mm (4.7 inches),120/70-ZR17 ,190/55-ZR17 ,Double disc. Radial-mount forged 6-piston calipers,310 mm (12.2 inches),Single disc,220 mm (8.7 inches),,,,205.9 kg (454.0 pounds),,,,"833 mm (32.8 inches) If adjustable, lowest setting.",,1130 mm (44.5 inches),2070 mm (81.5 inches),714 mm (28.1 inches),,1415 mm (55.7 inches),18.17 litres (4.80 US gallons),,3.70 litres (3.91 US quarts),Fiat Yamaha Team Graphics in blue/red/white.,,,,,,1 Year Limited Factory Warranty,,,,,,,,,,,,,,,,"The YZF-R1 LE is a limited edition Valentino Rossi / Fiat Yamaha replica complete with the number î?46îù and î?The Doctorîù logos, including a replica of Valentino Rossiîôs signature on the fuel tank."
Yamaha YZF-R1 LE,Yamaha,YZF-R1 LE,2010,Sport," 3.5  Check out the detailed rating of racing track capabilities, engine performance, accident risk, etc. Compare with any other bike.","US$ 14500.   MSRP depends on country, taxes, accessories, etc.",998.0 ccm (60.90 cubic inches),,"In-line four, four-stroke",,,,,,,,12.7:1,78.0 x 52.2 mm (3.1 x 2.1 inches),4,Injection. Fuel Injection with YCC-T and YCC-I,Double Overhead Cams/Twin Cam (DOHC),TCI: Transistor Controlled Ignition,,Liquid,6-speed,Chain   (final drive),,,,,,,,24.0&deg;,102 mm (4.0 inches),43mm inverted fork,119 mm (4.7 inches),Single shock w/piggyback reservoir,102 mm (4.0 inches),120/70-ZR17 ,190/55-ZR17 ,Double disc,310 mm (12.2 inches),Single disc,220 mm (8.7 inches),,,205.9 kg (454.0 pounds),,,,,"833 mm (32.8 inches) If adjustable, lowest setting.",,1130 mm (44.5 inches),2070 mm (81.5 inches),714 mm (28.1 inches),,1415 mm (55.7 inches),18.16 litres (4.80 US gallons),,,Fiat Yamaha Team Graphics blue/white/red.,Electric,,,,,,,,,,,,,,,,,,,,,"The YZF-R1 LE is a limited edition Valentino Rossi/Fiat Yamaha replica complete with the number î?46îù and î?The Doctorîù logos, including a replica of Valentino Rossiîôs signature on the fuel tank."
Yamaha YZF-R1 WGP 50th Anniversary,Yamaha,YZF-R1 WGP 50th Anniversary,2012,Sport," 3.3  Check out the detailed rating of racing track capabilities, engine performance, accident risk, etc. Compare with any other bike.",,998.0 ccm (60.90 cubic inches),Titanium intake valves,"In-line four, four-stroke",182.1 HP (132.9  kW)) @ 12500 RPM,115.5 Nm (11.8 kgf-m or 85.2 ft.lbs) @ 10000 RPM,,,,,,12.7:1,78.0 x 52.2 mm (3.1 x 2.1 inches),4,Injection. Fuel Injection with YCC-T and YCC-I,Double Overhead Cams/Twin Cam (DOHC),TCI: Transistor Controlled Ignition,Wet sump,Liquid,6-speed,Chain   (final drive),Slipper-type back torque-limiting clutch,#530 O-ring chain,7.13 litres/100 km (14.0 km/l or 32.99 mpg),165.4 CO2 g/km. (CO2 - Carbon dioxide emission) ,,,Aluminium Deltabox,24.0&deg;,102 mm (4.0 inches),43mm inverted fork,119 mm (4.7 inches),Single shock w/piggyback reservoir,102 mm (4.0 inches),120/70-ZR17 ,190/55-ZR17 ,Double disc,310 mm (12.2 inches),Single disc,220 mm (8.7 inches),,,,205.9 kg (454.0 pounds),,,,"833 mm (32.8 inches) If adjustable, lowest setting.",,1130 mm (44.5 inches),2070 mm (81.5 inches),714 mm (28.1 inches),,1415 mm (55.7 inches),18.17 litres (4.80 US gallons),,,Red/black/white,Electric,,,,,1 Year (Limited Factory Warranty),6-mode Traction Control System (TCS). Limited edition.,,,,,,,,,,,,,,,"With an exclusive new colour scheme based on Yamaha¥s Assen TT-winning MotoGP bike, the WGP 50th Anniversary R1 celebrates Yamahaîôs remarkable Grand Prix heritage. Featuring an innovative crossplane-crankshaft with an uneven firing interval, the R1 kicks out high levels of linear torque for superior traction."
Yamaha YZF-R125,Yamaha,YZF-R125,2021,Sport,Do you know this bike?Click here to rate it. We miss 1 vote to show the rating.,,124.7 ccm (7.61 cubic inches),,"Single cylinder, four-stroke",15.0 HP (10.9  kW)) @ 9000 RPM,11.5 Nm (1.2 kgf-m or 8.5 ft.lbs) @ 8000 RPM,,,,,,11.2:1,52.0 x 58.6 mm (2.0 x 2.3 inches),4,Injection. EFI,Single Overhead Cams (SOHC),TCI,Wet sump,Liquid,6-speed,Chain   (final drive),Assist  and  Slipper clutch,Constant Mesh,2.13 litres/100 km (46.9 km/l or 110.43 mpg),49.4 CO2 g/km. (CO2 - Carbon dioxide emission) ,Euro 5,,Compact deltabox,25.0&deg;,89 mm (3.5 inches),"Upside-down telescopic fork, ? 41 mm",130 mm (5.1 inches),Linked monoshock with spring preload adjustment,114 mm (4.5 inches),100/80-17 ,140/70-17 ,Single disc,292 mm (11.5 inches),Single disc,230 mm (9.1 inches),,,,144.0 kg (317.5 pounds),,,,"825 mm (32.5 inches) If adjustable, lowest setting.",,1065 mm (41.9 inches),1935 mm (76.2 inches),680 mm (26.8 inches),155 mm (6.1 inches),1355 mm (53.3 inches),11.50 litres (3.04 US gallons),,1.20 litres (1.27 US quarts),"Tech Black, Icon Blue",Electric,Dual LED headlights ,,,,,Small windscreen.,,,,,,,,,,,,,,,"Like every premium R-Series motorcycle, the R125 is directly descended from the YZR-M1 factory race bikes that regularly dominate the podium in MotoGP. And the same race-bred DNA that gives Yamaha riders the winning edge on the track is what makes the R125 such a total performer on the road."
Yamaha YZF-R125,Yamaha,YZF-R125,2019,Sport," 3.1  Check out the detailed rating of racing track capabilities, engine performance, accident risk, etc. Compare with any other bike.",,124.7 ccm (7.61 cubic inches),,"Single cylinder, four-stroke",11.0 HP (8.0  kW)) @ 9000 RPM,12.4 Nm (1.3 kgf-m or 9.1 ft.lbs) @ 8000 RPM,,,,,,11.2:1,52.0 x 58.6 mm (2.0 x 2.3 inches),4,Injection. EFI,Single Overhead Cams (SOHC),TCI,Wet sump,Liquid,6-speed,Chain   (final drive),"Wet, multiple-disc coil spring",Constant Mesh,2.13 litres/100 km (46.9 km/l or 110.43 mpg),49.4 CO2 g/km. (CO2 - Carbon dioxide emission) ,,,Steel deltabox,25.0&deg;,89 mm (3.5 inches),"Upside-down telescopic fork, ? 41 mm",130 mm (5.1 inches),Linked monoshock with spring preload adjustment,114 mm (4.5 inches),100/80-17 ,130/70-17 ,Single disc. Radial caliper with floating disc.,292 mm (11.5 inches),Single disc,230 mm (9.1 inches),Y-shape spokes,,,142.0 kg (313.1 pounds),,,,"825 mm (32.5 inches) If adjustable, lowest setting.",,1065 mm (41.9 inches),1955 mm (77.0 inches),660 mm (26.0 inches),155 mm (6.1 inches),1355 mm (53.3 inches),11.50 litres (3.04 US gallons),,1.20 litres (1.27 US quarts),"Tech Black, Yamaha Blue, Competition White",Electric,Multi function LCD instruments,,,,,,,,,,,,,,,,,,,,"Inspired by the legendary YZF-R1 and developed with pure R-Series DNA, the all-new YZF-R125 is engineered to give you more power, precision and control"
Yamaha YZF-R125,Yamaha,YZF-R125,2018,Sport," 3.6  Check out the detailed rating of racing track capabilities, engine performance, accident risk, etc. Compare with any other bike.",,124.7 ccm (7.61 cubic inches),,"Single cylinder, four-stroke",15.0 HP (10.9  kW)) @ 9000 RPM,12.2 Nm (1.2 kgf-m or 9.0 ft.lbs) @ 8000 RPM,,,,,,11.2:1,52.0 x 58.6 mm (2.0 x 2.3 inches),4,Injection. EFI,Single Overhead Cams (SOHC),TCI,Wet sump,Liquid,6-speed,Chain   (final drive),"Wet, multiple-disc coil spring",Constant Mesh,2.13 litres/100 km (46.9 km/l or 110.43 mpg),49.4 CO2 g/km. (CO2 - Carbon dioxide emission) ,,,Steel deltabox,25.0&deg;,89 mm (3.5 inches),"Upside-down telescopic fork, ? 41 mm",130 mm (5.1 inches),Linked monoshock with spring preload adjustment,114 mm (4.5 inches),100/80-17 ,130/70-17 ,Single disc. Radial caliper with floating disc.,292 mm (11.5 inches),Single disc,230 mm (9.1 inches),Y-shape spokes,,,142.0 kg (313.1 pounds),,,,"818 mm (32.2 inches) If adjustable, lowest setting.",,970 mm (38.2 inches),2015 mm (79.3 inches),660 mm (26.0 inches),155 mm (6.1 inches),1355 mm (53.3 inches),11.50 litres (3.04 US gallons),,1.20 litres (1.27 US quarts),"Tech Black, Race Blu, Radical Red",Electric,Multi function LCD instruments,,,,,,,,,,,,,,,,,,,,"There is a bike that stands head and shoulders above the rest. Pulsating with Yamaha¥s legendary R-Series DNA, the race-bred YZF-R125 is your introduction to motorcycling¥s most exclusive club."
